time,temperature_2m,cloudcover,windspeed_10m,precipitation_probability,energy_load_mw,hour,day,weekday,month
1970-01-01 00:28:53.749200,7.5,97.0,22.0,,42795.49,0,1,3,1
1970-01-01 00:28:53.752800,7.3,99.0,14.9,,40553.36,0,1,3,1
1970-01-01 00:28:53.756400,7.4,100.0,13.9,,39374.99,0,1,3,1
1970-01-01 00:28:53.760000,7.6,100.0,19.9,,41217.85,0,1,3,1
1970-01-01 00:28:53.763600,7.7,99.0,19.2,,47462.18,0,1,3,1
1970-01-01 00:28:53.767200,7.9,100.0,19.7,,39977.88,0,1,3,1
1970-01-01 00:28:53.770800,7.8,100.0,20.5,,49292.66,0,1,3,1
1970-01-01 00:28:53.774400,7.7,100.0,20.4,,39308.71,0,1,3,1
1970-01-01 00:28:53.778000,7.6,100.0,19.7,,42182.04,0,1,3,1
1970-01-01 00:28:53.781600,7.4,100.0,18.5,,42835.06,0,1,3,1
1970-01-01 00:28:53.785200,7.2,100.0,18.4,,39349.16,0,1,3,1
1970-01-01 00:28:53.788800,7.1,100.0,17.7,,38166.17,0,1,3,1
1970-01-01 00:28:53.792400,7.0,100.0,16.8,,43910.75,0,1,3,1
1970-01-01 00:28:53.796000,6.8,100.0,17.0,,34405.79,0,1,3,1
1970-01-01 00:28:53.799600,6.9,100.0,17.4,,43378.52,0,1,3,1
1970-01-01 00:28:53.803200,7.0,100.0,17.7,,39245.57,0,1,3,1
1970-01-01 00:28:53.806800,7.0,100.0,17.7,,41074.3,0,1,3,1
1970-01-01 00:28:53.810400,7.0,100.0,17.9,,39510.24,0,1,3,1
1970-01-01 00:28:53.814000,6.9,100.0,17.2,,46731.33,0,1,3,1
1970-01-01 00:28:53.817600,6.8,100.0,17.0,,37868.89,0,1,3,1
1970-01-01 00:28:53.821200,6.8,100.0,17.5,,49257.55,0,1,3,1
1970-01-01 00:28:53.824800,6.8,100.0,18.5,,44182.04,0,1,3,1
1970-01-01 00:28:53.828400,6.9,100.0,18.8,,41277.16,0,1,3,1
1970-01-01 00:28:53.832000,7.1,100.0,18.8,,41679.88,0,1,3,1
1970-01-01 00:28:53.835600,7.0,100.0,18.4,,44782.57,0,1,3,1
1970-01-01 00:28:53.839200,7.0,95.0,18.4,,41727.07,0,1,3,1
1970-01-01 00:28:53.842800,7.1,97.0,17.6,,42288.23,0,1,3,1
1970-01-01 00:28:53.846400,7.1,99.0,16.9,,43796.09,0,1,3,1
1970-01-01 00:28:53.850000,6.9,100.0,16.2,,42303.46,0,1,3,1
1970-01-01 00:28:53.853600,6.9,100.0,16.5,,40212.5,0,1,3,1
1970-01-01 00:28:53.857200,6.7,100.0,16.7,,43975.45,0,1,3,1
1970-01-01 00:28:53.860800,6.6,100.0,16.7,,42540.26,0,1,3,1
1970-01-01 00:28:53.864400,6.5,100.0,16.1,,36827.87,0,1,3,1
1970-01-01 00:28:53.868000,6.3,100.0,15.7,,40356.24,0,1,3,1
1970-01-01 00:28:53.871600,6.2,100.0,15.5,,40078.01,0,1,3,1
1970-01-01 00:28:53.875200,6.1,100.0,15.0,,45496.19,0,1,3,1
1970-01-01 00:28:53.878800,6.1,100.0,14.7,,40271.14,0,1,3,1
1970-01-01 00:28:53.882400,6.1,100.0,14.8,,42995.17,0,1,3,1
1970-01-01 00:28:53.886000,6.0,100.0,14.1,,38515.31,0,1,3,1
1970-01-01 00:28:53.889600,6.0,100.0,13.8,,36109.7,0,1,3,1
1970-01-01 00:28:53.893200,6.0,100.0,13.6,,44230.89,0,1,3,1
1970-01-01 00:28:53.896800,5.9,100.0,13.2,,39729.38,0,1,3,1
1970-01-01 00:28:53.900400,5.9,100.0,12.5,,36524.28,0,1,3,1
1970-01-01 00:28:53.904000,5.9,100.0,11.8,,45254.62,0,1,3,1
1970-01-01 00:28:53.907600,5.9,100.0,12.2,,43525.52,0,1,3,1
1970-01-01 00:28:53.911200,6.0,100.0,12.4,,44607.83,0,1,3,1
1970-01-01 00:28:53.914800,6.2,100.0,10.3,,37116.72,0,1,3,1
1970-01-01 00:28:53.918400,6.4,100.0,11.6,,49544.53,0,1,3,1
1970-01-01 00:28:53.922000,6.6,100.0,12.7,,44970.53,0,1,3,1
1970-01-01 00:28:53.925600,6.6,100.0,11.1,,44200.03,0,1,3,1
1970-01-01 00:28:53.929200,6.7,100.0,11.1,,44439.64,0,1,3,1
1970-01-01 00:28:53.932800,6.6,100.0,10.8,,44949.15,0,1,3,1
1970-01-01 00:28:53.936400,6.6,100.0,10.7,,44528.23,0,1,3,1
1970-01-01 00:28:53.940000,6.6,100.0,11.0,,43959.84,0,1,3,1
1970-01-01 00:28:53.943600,6.6,100.0,10.1,,42685.55,0,1,3,1
1970-01-01 00:28:53.947200,6.5,100.0,11.0,,41578.85,0,1,3,1
1970-01-01 00:28:53.950800,6.4,100.0,11.1,,50272.48,0,1,3,1
1970-01-01 00:28:53.954400,6.4,100.0,11.3,,46260.02,0,1,3,1
1970-01-01 00:28:53.958000,6.3,100.0,10.2,,40982.7,0,1,3,1
1970-01-01 00:28:53.961600,6.2,100.0,9.3,,41916.92,0,1,3,1
1970-01-01 00:28:53.965200,6.3,100.0,9.3,,39215.84,0,1,3,1
1970-01-01 00:28:53.968800,6.1,100.0,8.7,,37811.41,0,1,3,1
1970-01-01 00:28:53.972400,5.9,89.0,7.8,,43708.28,0,1,3,1
1970-01-01 00:28:53.976000,5.5,90.0,8.4,,42128.41,0,1,3,1
1970-01-01 00:28:53.979600,5.3,100.0,8.1,,39800.44,0,1,3,1
1970-01-01 00:28:53.983200,5.7,100.0,6.9,,43538.76,0,1,3,1
1970-01-01 00:28:53.986800,5.8,100.0,6.5,,44455.78,0,1,3,1
1970-01-01 00:28:53.990400,5.8,100.0,5.9,,48840.14,0,1,3,1
1970-01-01 00:28:53.994000,5.8,100.0,5.6,,38130.61,0,1,3,1
1970-01-01 00:28:53.997600,6.0,100.0,5.7,,44288.23,0,1,3,1
1970-01-01 00:28:54.001200,6.5,100.0,4.6,,41254.67,0,1,3,1
1970-01-01 00:28:54.004800,6.8,100.0,3.8,,38542.44,0,1,3,1
1970-01-01 00:28:54.008400,7.0,100.0,3.8,,42398.59,0,1,3,1
1970-01-01 00:28:54.012000,7.2,100.0,5.0,,37488.1,0,1,3,1
1970-01-01 00:28:54.015600,7.2,100.0,4.3,,42094.43,0,1,3,1
1970-01-01 00:28:54.019200,7.3,100.0,3.2,,42360.35,0,1,3,1
1970-01-01 00:28:54.022800,7.2,100.0,3.9,,37602.01,0,1,3,1
1970-01-01 00:28:54.026400,7.2,100.0,4.4,,45691.84,0,1,3,1
1970-01-01 00:28:54.030000,7.2,100.0,4.3,,44097.2,0,1,3,1
1970-01-01 00:28:54.033600,7.1,100.0,5.1,,40260.47,0,1,3,1
1970-01-01 00:28:54.037200,7.0,100.0,4.7,,35933.63,0,1,3,1
1970-01-01 00:28:54.040800,6.8,100.0,5.6,,45174.14,0,1,3,1
1970-01-01 00:28:54.044400,6.5,100.0,5.6,,47298.0,0,1,3,1
1970-01-01 00:28:54.048000,6.4,100.0,5.4,,40260.69,0,1,3,1
1970-01-01 00:28:54.051600,6.2,100.0,5.4,,42577.59,0,1,3,1
1970-01-01 00:28:54.055200,6.6,100.0,5.0,,37724.82,0,1,3,1
1970-01-01 00:28:54.058800,6.5,100.0,5.2,,41502.18,0,1,3,1
1970-01-01 00:28:54.062400,6.4,100.0,5.9,,41698.29,0,1,3,1
1970-01-01 00:28:54.066000,6.3,100.0,6.0,,41422.62,0,1,3,1
1970-01-01 00:28:54.069600,6.1,100.0,6.3,,43764.51,0,1,3,1
1970-01-01 00:28:54.073200,6.0,100.0,5.5,,36110.96,0,1,3,1
1970-01-01 00:28:54.076800,5.8,100.0,5.2,,41481.67,0,1,3,1
1970-01-01 00:28:54.080400,5.7,100.0,5.2,,42397.55,0,1,3,1
1970-01-01 00:28:54.084000,5.4,100.0,5.9,,38276.85,0,1,3,1
1970-01-01 00:28:54.087600,5.2,100.0,2.7,,44629.94,0,1,3,1
1970-01-01 00:28:54.091200,5.4,100.0,3.4,,46713.58,0,1,3,1
1970-01-01 00:28:54.094800,5.5,100.0,4.1,,41728.34,0,1,3,1
1970-01-01 00:28:54.098400,4.8,100.0,4.1,,44991.63,0,1,3,1
1970-01-01 00:28:54.102000,4.8,100.0,3.2,,38546.06,0,1,3,1
1970-01-01 00:28:54.105600,4.6,100.0,2.5,,40414.29,0,1,3,1
1970-01-01 00:28:54.109200,4.4,100.0,2.8,,42351.78,0,1,3,1
1970-01-01 00:28:54.112800,4.4,100.0,3.5,,43429.91,0,1,3,1
1970-01-01 00:28:54.116400,4.2,100.0,4.5,,39301.57,0,1,3,1
1970-01-01 00:28:54.120000,4.2,100.0,5.5,,46730.55,0,1,3,1
1970-01-01 00:28:54.123600,4.0,100.0,6.2,,46509.65,0,1,3,1
1970-01-01 00:28:54.127200,3.9,100.0,6.3,,38413.33,0,1,3,1
1970-01-01 00:28:54.130800,3.9,98.0,6.8,,40661.32,0,1,3,1
1970-01-01 00:28:54.134400,3.9,100.0,8.2,,44081.49,0,1,3,1
1970-01-01 00:28:54.138000,4.1,100.0,7.9,,45387.74,0,1,3,1
1970-01-01 00:28:54.141600,4.6,100.0,7.8,,36397.92,0,1,3,1
1970-01-01 00:28:54.145200,4.5,100.0,7.7,,42510.49,0,1,3,1
1970-01-01 00:28:54.148800,4.6,100.0,8.4,,41640.19,0,1,3,1
1970-01-01 00:28:54.152400,4.5,81.0,8.1,,43059.74,0,1,3,1
1970-01-01 00:28:54.156000,4.3,100.0,8.3,,41483.07,0,1,3,1
1970-01-01 00:28:54.159600,4.6,93.0,8.5,,47823.44,0,1,3,1
1970-01-01 00:28:54.163200,4.6,100.0,8.9,,43279.87,0,1,3,1
1970-01-01 00:28:54.166800,4.9,100.0,9.3,,42318.9,0,1,3,1
1970-01-01 00:28:54.170400,5.3,100.0,10.3,,40639.69,0,1,3,1
1970-01-01 00:28:54.174000,5.8,96.0,9.9,,44399.23,0,1,3,1
1970-01-01 00:28:54.177600,6.5,45.0,8.8,,44126.72,0,1,3,1
1970-01-01 00:28:54.181200,7.1,10.0,11.8,,38539.7,0,1,3,1
1970-01-01 00:28:54.184800,7.7,3.0,11.5,,37695.27,0,1,3,1
1970-01-01 00:28:54.188400,7.6,86.0,12.1,,41173.81,0,1,3,1
1970-01-01 00:28:54.192000,7.0,29.0,9.9,,47548.48,0,1,3,1
1970-01-01 00:28:54.195600,6.2,89.0,10.3,,44892.43,0,1,3,1
1970-01-01 00:28:54.199200,5.6,99.0,10.3,,41518.49,0,1,3,1
1970-01-01 00:28:54.202800,5.2,96.0,10.6,,37932.84,0,1,3,1
1970-01-01 00:28:54.206400,5.1,88.0,9.8,,45129.92,0,1,3,1
1970-01-01 00:28:54.210000,5.1,95.0,10.5,,44074.86,0,1,3,1
1970-01-01 00:28:54.213600,5.2,100.0,10.7,,41565.62,0,1,3,1
1970-01-01 00:28:54.217200,5.3,48.0,11.0,,38932.54,0,1,3,1
1970-01-01 00:28:54.220800,4.9,51.0,10.8,,47674.55,0,1,3,1
1970-01-01 00:28:54.224400,4.9,46.0,11.1,,40875.7,0,1,3,1
1970-01-01 00:28:54.228000,5.3,50.0,11.1,,38278.93,0,1,3,1
1970-01-01 00:28:54.231600,5.5,91.0,10.4,,37146.91,0,1,3,1
1970-01-01 00:28:54.235200,6.5,100.0,11.8,,38955.63,0,1,3,1
1970-01-01 00:28:54.238800,7.5,99.0,11.8,,40188.95,0,1,3,1
1970-01-01 00:28:54.242400,7.7,94.0,10.4,,44106.32,0,1,3,1
1970-01-01 00:28:54.246000,7.3,54.0,10.4,,34437.61,0,1,3,1
1970-01-01 00:28:54.249600,7.1,57.0,11.1,,40715.15,0,1,3,1
1970-01-01 00:28:54.253200,7.2,51.0,10.9,,40762.62,0,1,3,1
1970-01-01 00:28:54.256800,8.0,40.0,11.9,,46064.64,0,1,3,1
1970-01-01 00:28:54.260400,9.1,69.0,13.0,,32619.31,0,1,3,1
1970-01-01 00:28:54.264000,10.1,100.0,12.6,,41704.05,0,1,3,1
1970-01-01 00:28:54.267600,10.8,100.0,12.0,,36988.52,0,1,3,1
1970-01-01 00:28:54.271200,11.2,100.0,12.2,,44079.91,0,1,3,1
1970-01-01 00:28:54.274800,11.6,100.0,13.2,,37306.15,0,1,3,1
1970-01-01 00:28:54.278400,11.6,100.0,13.3,,33890.94,0,1,3,1
1970-01-01 00:28:54.282000,11.5,100.0,13.4,,41385.77,0,1,3,1
1970-01-01 00:28:54.285600,11.3,100.0,14.9,,46920.76,0,1,3,1
1970-01-01 00:28:54.289200,11.2,100.0,14.8,,46759.26,0,1,3,1
1970-01-01 00:28:54.292800,11.1,100.0,15.0,,46142.72,0,1,3,1
1970-01-01 00:28:54.296400,10.8,100.0,15.9,,49764.3,0,1,3,1
1970-01-01 00:28:54.300000,10.6,100.0,17.5,,47605.49,0,1,3,1
1970-01-01 00:28:54.303600,10.9,100.0,17.6,,37955.47,0,1,3,1
1970-01-01 00:28:54.307200,11.1,100.0,17.1,,42966.4,0,1,3,1
1970-01-01 00:28:54.310800,11.0,100.0,17.2,,37216.35,0,1,3,1
1970-01-01 00:28:54.314400,10.9,100.0,17.8,,40724.13,0,1,3,1
1970-01-01 00:28:54.318000,10.7,100.0,17.3,,44337.72,0,1,3,1
1970-01-01 00:28:54.321600,10.7,100.0,16.7,,39640.94,0,1,3,1
1970-01-01 00:28:54.325200,10.6,100.0,16.9,,40667.58,0,1,3,1
1970-01-01 00:28:54.328800,10.6,100.0,17.6,,35864.8,0,1,3,1
1970-01-01 00:28:54.332400,10.6,100.0,16.2,,47132.22,0,1,3,1
1970-01-01 00:28:54.336000,10.4,100.0,15.7,,35048.5,0,1,3,1
1970-01-01 00:28:54.339600,10.4,100.0,16.3,,47125.0,0,1,3,1
1970-01-01 00:28:54.343200,10.5,93.0,15.5,,44813.32,0,1,3,1
1970-01-01 00:28:54.346800,10.5,100.0,15.1,,39847.03,0,1,3,1
1970-01-01 00:28:54.350400,10.7,100.0,13.5,,43279.59,0,1,3,1
1970-01-01 00:28:54.354000,11.0,99.0,17.1,,40779.06,0,1,3,1
1970-01-01 00:28:54.357600,11.1,100.0,16.9,,44344.79,0,1,3,1
1970-01-01 00:28:54.361200,11.0,100.0,14.3,,39608.84,0,1,3,1
1970-01-01 00:28:54.364800,10.7,100.0,14.1,,41779.32,0,1,3,1
1970-01-01 00:28:54.368400,10.0,99.0,12.6,,42589.93,0,1,3,1
1970-01-01 00:28:54.372000,9.8,100.0,13.1,,41833.69,0,1,3,1
1970-01-01 00:28:54.375600,9.7,100.0,12.5,,38539.14,0,1,3,1
1970-01-01 00:28:54.379200,9.5,100.0,11.4,,37063.18,0,1,3,1
1970-01-01 00:28:54.382800,9.2,2.0,10.9,,44999.78,0,1,3,1
1970-01-01 00:28:54.386400,8.7,17.0,10.7,,39816.94,0,1,3,1
1970-01-01 00:28:54.390000,8.2,5.0,9.7,,41303.5,0,1,3,1
1970-01-01 00:28:54.393600,7.7,3.0,10.0,,41375.62,0,1,3,1
1970-01-01 00:28:54.397200,7.0,58.0,8.2,,42096.88,0,1,3,1
1970-01-01 00:28:54.400800,7.0,78.0,8.7,,39739.68,0,1,3,1
1970-01-01 00:28:54.404400,6.0,84.0,6.3,,44321.23,0,1,3,1
1970-01-01 00:28:54.408000,5.3,86.0,5.5,,47213.96,0,1,3,1
1970-01-01 00:28:54.411600,5.5,100.0,6.8,,49018.03,0,1,3,1
1970-01-01 00:28:54.415200,6.6,100.0,10.2,,41161.81,0,1,3,1
1970-01-01 00:28:54.418800,7.4,100.0,9.4,,45919.26,0,1,3,1
1970-01-01 00:28:54.422400,8.2,100.0,8.3,,44151.11,0,1,3,1
1970-01-01 00:28:54.426000,8.7,100.0,9.4,,39269.44,0,1,3,1
1970-01-01 00:28:54.429600,9.4,100.0,11.0,,43743.58,0,1,3,1
1970-01-01 00:28:54.433200,9.9,99.0,12.7,,39801.76,0,1,3,1
1970-01-01 00:28:54.436800,10.3,96.0,13.2,,42222.64,0,1,3,1
1970-01-01 00:28:54.440400,10.6,100.0,13.0,,46425.88,0,1,3,1
1970-01-01 00:28:54.444000,9.9,100.0,11.4,,43992.63,0,1,3,1
1970-01-01 00:28:54.447600,9.9,100.0,12.0,,43075.01,0,1,3,1
1970-01-01 00:28:54.451200,9.5,100.0,12.7,,38745.04,0,1,3,1
1970-01-01 00:28:54.454800,9.2,100.0,12.0,,36193.76,0,1,3,1
1970-01-01 00:28:54.458400,9.0,100.0,12.4,,43417.05,0,1,3,1
1970-01-01 00:28:54.462000,8.8,100.0,14.5,,43557.28,0,1,3,1
1970-01-01 00:28:54.465600,8.7,100.0,15.0,,38280.22,0,1,3,1
1970-01-01 00:28:54.469200,8.6,99.0,15.7,,45585.52,0,1,3,1
1970-01-01 00:28:54.472800,9.0,100.0,16.7,,42304.52,0,1,3,1
1970-01-01 00:28:54.476400,9.7,96.0,17.1,,34031.6,0,1,3,1
1970-01-01 00:28:54.480000,10.4,100.0,19.8,,42016.28,0,1,3,1
1970-01-01 00:28:54.483600,10.9,100.0,20.2,,39980.55,0,1,3,1
1970-01-01 00:28:54.487200,10.7,100.0,20.5,,45978.59,0,1,3,1
1970-01-01 00:28:54.490800,11.6,100.0,21.5,,40438.2,0,1,3,1
1970-01-01 00:28:54.494400,12.3,100.0,22.0,,47176.39,0,1,3,1
1970-01-01 00:28:54.498000,13.0,100.0,25.2,,39614.11,0,1,3,1
1970-01-01 00:28:54.501600,13.3,100.0,23.3,,44594.02,0,1,3,1
1970-01-01 00:28:54.505200,13.3,100.0,24.8,,34767.83,0,1,3,1
1970-01-01 00:28:54.508800,13.4,100.0,25.2,,42054.1,0,1,3,1
1970-01-01 00:28:54.512400,13.4,100.0,25.0,,43070.79,0,1,3,1
1970-01-01 00:28:54.516000,13.3,97.0,24.2,,38478.68,0,1,3,1
1970-01-01 00:28:54.519600,13.5,88.0,25.8,,42974.49,0,1,3,1
1970-01-01 00:28:54.523200,13.7,99.0,25.5,,40566.7,0,1,3,1
1970-01-01 00:28:54.526800,13.8,47.0,22.0,,37612.43,0,1,3,1
1970-01-01 00:28:54.530400,14.0,100.0,19.3,,39488.87,0,1,3,1
1970-01-01 00:28:54.534000,13.6,97.0,18.6,,40324.42,0,1,3,1
1970-01-01 00:28:54.537600,13.1,100.0,17.2,,42710.86,0,1,3,1
1970-01-01 00:28:54.541200,12.4,100.0,16.6,,43679.9,0,1,3,1
1970-01-01 00:28:54.544800,11.9,100.0,15.4,,42434.7,0,1,3,1
1970-01-01 00:28:54.548400,12.3,100.0,19.6,,42257.82,0,1,3,1
1970-01-01 00:28:54.552000,12.5,100.0,20.7,,45152.57,0,1,3,1
1970-01-01 00:28:54.555600,12.2,100.0,22.2,,40361.84,0,1,3,1
1970-01-01 00:28:54.559200,12.5,100.0,28.8,,35536.07,0,1,3,1
1970-01-01 00:28:54.562800,12.6,100.0,24.8,,47741.96,0,1,3,1
1970-01-01 00:28:54.566400,12.6,99.0,22.9,,44300.26,0,1,3,1
1970-01-01 00:28:54.570000,12.2,97.0,21.8,,46802.7,0,1,3,1
1970-01-01 00:28:54.573600,12.3,86.0,24.9,,49364.03,0,1,3,1
1970-01-01 00:28:54.577200,11.1,100.0,27.8,,38213.43,0,1,3,1
1970-01-01 00:28:54.580800,8.2,100.0,17.6,,43976.56,0,1,3,1
1970-01-01 00:28:54.584400,7.3,100.0,18.2,,39680.32,0,1,3,1
1970-01-01 00:28:54.588000,7.1,99.0,16.4,,42287.19,0,1,3,1
1970-01-01 00:28:54.591600,6.9,100.0,16.9,,47493.5,0,1,3,1
1970-01-01 00:28:54.595200,6.7,97.0,17.1,,47371.48,0,1,3,1
1970-01-01 00:28:54.598800,6.2,23.0,17.2,,47547.57,0,1,3,1
1970-01-01 00:28:54.602400,5.8,11.0,16.9,,45505.64,0,1,3,1
1970-01-01 00:28:54.606000,5.9,5.0,16.2,,42522.16,0,1,3,1
1970-01-01 00:28:54.609600,6.1,14.0,18.1,,39909.32,0,1,3,1
1970-01-01 00:28:54.613200,6.5,50.0,21.9,,41568.96,0,1,3,1
1970-01-01 00:28:54.616800,6.2,23.0,18.8,,37792.55,0,1,3,1
1970-01-01 00:28:54.620400,6.1,64.0,20.5,,41821.35,0,1,3,1
1970-01-01 00:28:54.624000,6.0,13.0,15.9,,47080.71,0,1,3,1
1970-01-01 00:28:54.627600,5.4,0.0,15.1,,46769.48,0,1,3,1
1970-01-01 00:28:54.631200,5.1,0.0,15.6,,43690.46,0,1,3,1
1970-01-01 00:28:54.634800,4.9,4.0,15.5,,45821.7,0,1,3,1
1970-01-01 00:28:54.638400,4.8,0.0,14.0,,40828.87,0,1,3,1
1970-01-01 00:28:54.642000,4.7,0.0,12.8,,42091.96,0,1,3,1
1970-01-01 00:28:54.645600,4.5,0.0,12.5,,45123.87,0,1,3,1
1970-01-01 00:28:54.649200,4.6,0.0,13.3,,38795.12,0,1,3,1
1970-01-01 00:28:54.652800,4.5,0.0,13.2,,43364.27,0,1,3,1
1970-01-01 00:28:54.656400,4.2,0.0,13.3,,41800.4,0,1,3,1
1970-01-01 00:28:54.660000,3.8,5.0,12.3,,45606.27,0,1,3,1
1970-01-01 00:28:54.663600,3.5,72.0,10.8,,42938.41,0,1,3,1
1970-01-01 00:28:54.667200,3.2,100.0,10.9,,45045.63,0,1,3,1
1970-01-01 00:28:54.670800,3.0,93.0,10.3,,36506.62,0,1,3,1
1970-01-01 00:28:54.674400,2.8,99.0,9.6,,35685.94,0,1,3,1
1970-01-01 00:28:54.678000,2.6,100.0,10.0,,37995.32,0,1,3,1
1970-01-01 00:28:54.681600,2.6,100.0,9.5,,45129.0,0,1,3,1
1970-01-01 00:28:54.685200,2.6,100.0,10.4,,47191.14,0,1,3,1
1970-01-01 00:28:54.688800,3.0,94.0,10.4,,44165.22,0,1,3,1
1970-01-01 00:28:54.692400,4.3,89.0,10.7,,43363.53,0,1,3,1
1970-01-01 00:28:54.696000,5.7,100.0,11.7,,33270.12,0,1,3,1
1970-01-01 00:28:54.699600,7.8,92.0,11.9,,47646.0,0,1,3,1
1970-01-01 00:28:54.703200,8.1,100.0,12.1,,41181.72,0,1,3,1
1970-01-01 00:28:54.706800,8.4,100.0,15.6,,35153.33,0,1,3,1
1970-01-01 00:28:54.710400,8.2,100.0,14.5,,45136.96,0,1,3,1
1970-01-01 00:28:54.714000,8.1,100.0,14.6,,43100.73,0,1,3,1
1970-01-01 00:28:54.717600,8.2,100.0,15.5,,41294.36,0,1,3,1
1970-01-01 00:28:54.721200,7.9,100.0,13.9,,43586.96,0,1,3,1
1970-01-01 00:28:54.724800,7.8,100.0,11.6,,40914.6,0,1,3,1
1970-01-01 00:28:54.728400,7.6,78.0,9.7,,37016.67,0,1,3,1
1970-01-01 00:28:54.732000,7.1,6.0,10.1,,44550.63,0,1,3,1
1970-01-01 00:28:54.735600,6.4,22.0,11.0,,43957.05,0,1,3,1
1970-01-01 00:28:54.739200,5.7,0.0,9.3,,41992.48,0,1,3,1
1970-01-01 00:28:54.742800,5.3,3.0,11.0,,41529.65,0,1,3,1
1970-01-01 00:28:54.746400,5.5,87.0,11.4,,42374.61,0,1,3,1
1970-01-01 00:28:54.750000,5.1,82.0,9.4,,41963.75,0,1,3,1
1970-01-01 00:28:54.753600,4.8,100.0,10.4,,41708.56,0,1,3,1
1970-01-01 00:28:54.757200,5.0,100.0,11.0,,41766.66,0,1,3,1
1970-01-01 00:28:54.760800,5.7,100.0,12.9,,43859.08,0,1,3,1
1970-01-01 00:28:54.764400,6.4,100.0,15.8,,33648.38,0,1,3,1
1970-01-01 00:28:54.768000,6.9,100.0,15.2,,40464.87,0,1,3,1
1970-01-01 00:28:54.771600,7.0,100.0,16.8,,40949.52,0,1,3,1
1970-01-01 00:28:54.775200,7.5,100.0,19.7,,44745.6,0,1,3,1
1970-01-01 00:28:54.778800,8.3,100.0,19.5,,41265.43,0,1,3,1
1970-01-01 00:28:54.782400,9.3,100.0,19.8,,41306.74,0,1,3,1
1970-01-01 00:28:54.786000,10.2,100.0,21.1,,47149.76,0,1,3,1
1970-01-01 00:28:54.789600,11.2,100.0,22.1,,37670.57,0,1,3,1
1970-01-01 00:28:54.793200,11.9,100.0,23.3,,44673.09,0,1,3,1
1970-01-01 00:28:54.796800,12.3,90.0,22.1,,45674.66,0,1,3,1
1970-01-01 00:28:54.800400,11.9,64.0,21.6,,39571.91,0,1,3,1
1970-01-01 00:28:54.804000,10.9,72.0,17.7,,41925.8,0,1,3,1
1970-01-01 00:28:54.807600,10.1,100.0,17.2,,38947.16,0,1,3,1
1970-01-01 00:28:54.811200,9.5,100.0,19.1,,44487.24,0,1,3,1
1970-01-01 00:28:54.814800,9.2,33.0,19.0,,46314.79,0,1,3,1
1970-01-01 00:28:54.818400,8.7,65.0,18.8,,45592.04,0,1,3,1
1970-01-01 00:28:54.822000,8.3,45.0,18.5,,42672.84,0,1,3,1
1970-01-01 00:28:54.825600,7.9,25.0,20.3,,35424.8,0,1,3,1
1970-01-01 00:28:54.829200,7.4,26.0,19.7,,41695.96,0,1,3,1
1970-01-01 00:28:54.832800,7.1,28.0,16.9,,47274.43,0,1,3,1
1970-01-01 00:28:54.836400,6.2,73.0,18.0,,37846.83,0,1,3,1
1970-01-01 00:28:54.840000,5.9,50.0,19.5,,42836.36,0,1,3,1
1970-01-01 00:28:54.843600,5.8,65.0,19.3,,41454.41,0,1,3,1
1970-01-01 00:28:54.847200,5.4,8.0,20.2,,41283.93,0,1,3,1
1970-01-01 00:28:54.850800,5.0,12.0,19.6,,44858.75,0,1,3,1
1970-01-01 00:28:54.854400,4.7,21.0,19.4,,37820.2,0,1,3,1
1970-01-01 00:28:54.858000,4.5,100.0,19.7,,43517.53,0,1,3,1
1970-01-01 00:28:54.861600,4.3,99.0,20.6,,39544.39,0,1,3,1
1970-01-01 00:28:54.865200,4.4,100.0,20.4,,39304.04,0,1,3,1
1970-01-01 00:28:54.868800,4.6,80.0,20.5,,45611.03,0,1,3,1
1970-01-01 00:28:54.872400,5.4,10.0,19.5,,42384.77,0,1,3,1
1970-01-01 00:28:54.876000,5.7,47.0,18.2,,43254.57,0,1,3,1
1970-01-01 00:28:54.879600,6.0,48.0,21.1,,42318.49,0,1,3,1
1970-01-01 00:28:54.883200,5.0,80.0,21.1,,44584.62,0,1,3,1
1970-01-01 00:28:54.886800,5.2,47.0,20.5,,44564.6,0,1,3,1
1970-01-01 00:28:54.890400,6.0,21.0,23.2,,45466.52,0,1,3,1
1970-01-01 00:28:54.894000,6.2,25.0,24.6,,40744.76,0,1,3,1
1970-01-01 00:28:54.897600,6.2,7.0,23.9,,38906.65,0,1,3,1
1970-01-01 00:28:54.901200,6.2,13.0,24.0,,40984.2,0,1,3,1
1970-01-01 00:28:54.904800,6.2,6.0,22.9,,41603.61,0,1,3,1
1970-01-01 00:28:54.908400,6.1,10.0,21.6,,34273.68,0,1,3,1
1970-01-01 00:28:54.912000,6.0,4.0,21.0,,42876.22,0,1,3,1
1970-01-01 00:28:54.915600,5.9,5.0,20.3,,39508.38,0,1,3,1
1970-01-01 00:28:54.919200,5.4,35.0,18.3,,44686.42,0,1,3,1
1970-01-01 00:28:54.922800,5.2,42.0,17.8,,53877.7,0,1,3,1
1970-01-01 00:28:54.926400,5.1,46.0,16.8,,47787.04,0,1,3,1
1970-01-01 00:28:54.930000,4.8,3.0,16.0,,41389.77,0,1,3,1
1970-01-01 00:28:54.933600,4.7,5.0,15.8,,44853.18,0,1,3,1
1970-01-01 00:28:54.937200,4.6,0.0,14.9,,42922.37,0,1,3,1
1970-01-01 00:28:54.940800,4.4,1.0,13.6,,42805.6,0,1,3,1
