time,temperature_2m,cloudcover,windspeed_10m,precipitation_probability,energy_load_mw,hour,day,weekday,month,load_lag_1h,load_lag_3h,load_roll_mean_3h,load_roll_std_3h,load_roll_mean_6h,load_roll_std_6h
1970-01-01 00:28:57.921600,7.4,82.0,19.0,,43432.16,0,1,3,1,43910.69,47951.22,42698.48333333334,1702.0852506357562,43469.695,4053.630476073073
1970-01-01 00:28:57.925200,7.3,100.0,16.8,,44607.98,0,1,3,1,43432.16,40752.6,43983.61000000001,591.2919438804154,42989.028333333335,3630.159049851045
1970-01-01 00:28:57.928800,8.0,100.0,16.5,,42905.68,0,1,3,1,44607.98,43910.69,43648.60666666667,871.5464371629084,43926.72166666667,2367.4088133684704
1970-01-01 00:28:57.932400,8.9,100.0,24.9,,43523.73,0,1,3,1,42905.68,43432.16,43679.130000000005,861.7239653729109,43188.80666666667,1320.7442305856457
1970-01-01 00:28:57.936000,8.0,100.0,23.2,,40952.8,0,1,3,1,43523.73,44607.98,42460.736666666664,1341.9765995097978,43222.17333333333,1247.378811518474
1970-01-01 00:28:57.939600,7.9,100.0,28.3,,49544.15,0,1,3,1,40952.8,42905.68,44673.56,4409.5810999796295,44161.083333333336,2897.716043442582
1970-01-01 00:28:57.943200,8.5,100.0,25.3,,42534.1,0,1,3,1,49544.15,43523.73,44343.68333333333,4572.610587599937,44011.40666666667,2965.3032983465027
1970-01-01 00:28:57.946800,9.4,24.0,26.5,,41548.64,0,1,3,1,42534.1,40952.8,44542.29666666667,4359.6657473974965,43501.51666666667,3102.0803115240315
1970-01-01 00:28:57.950400,8.0,4.0,25.1,,37389.93,0,1,3,1,41548.64,49544.15,40490.89,2730.3383570721444,42582.225,4001.009835932557
1970-01-01 00:28:57.954000,7.4,55.0,19.4,,39460.52,0,1,3,1,37389.93,42534.1,39466.363333333335,2079.361157767742,41905.02333333333,4150.840791794628
1970-01-01 00:28:57.957600,7.4,7.0,19.3,,40007.99,0,1,3,1,39460.52,41548.64,38952.81333333333,1380.8997376469547,41747.555,4211.66534590175
1970-01-01 00:28:57.961200,7.5,15.0,19.0,,41606.54,0,1,3,1,40007.99,37389.93,40358.35,1115.0850000333896,40424.619999999995,1866.6908946155743
1970-01-01 00:28:57.964800,7.6,38.0,20.3,,43864.83,0,1,3,1,41606.54,39460.52,41826.45333333334,1937.8016157574323,40646.40833333333,2214.1667988246036
1970-01-01 00:28:57.968400,7.7,73.0,22.2,,36533.3,0,1,3,1,43864.83,40007.99,40668.223333333335,3754.7518773459133,39810.51833333333,2699.038298871995
1970-01-01 00:28:57.972000,7.4,65.0,23.8,,44185.68,0,1,3,1,36533.3,41606.54,41527.93666666667,4328.456162956054,40943.14333333333,2898.6132574089565
1970-01-01 00:28:57.975600,7.1,78.0,22.5,,40165.87,0,1,3,1,44185.68,43864.83,40294.950000000004,3827.8226383806623,41060.70166666667,2840.170987665508
1970-01-01 00:28:57.979200,7.4,91.0,22.9,,41117.69,0,1,3,1,40165.87,36533.3,41823.079999999994,2100.690219451403,41245.65166666667,2793.6593563956085
1970-01-01 00:28:57.982800,7.6,100.0,20.2,,38650.81,0,1,3,1,41117.69,44185.68,39978.12333333333,1244.1104620301924,40753.030000000006,2972.190076189683
1970-01-01 00:28:57.986400,8.2,91.0,21.5,,48070.43,0,1,3,1,38650.81,40165.87,42612.97666666667,4884.590248703749,41453.96333333333,4125.112544848512
1970-01-01 00:28:57.990000,7.6,100.0,24.5,,47493.09,0,1,3,1,48070.43,41117.69,44738.10999999999,5279.653997791658,43280.595,3932.4646551581986
1970-01-01 00:28:57.993600,7.8,61.0,22.4,,40015.22,0,1,3,1,47493.09,38650.81,45192.91333333333,4493.296291079693,42585.51833333333,4105.267273113371
1970-01-01 00:28:57.997200,7.6,58.0,23.8,,43738.81,0,1,3,1,40015.22,48070.43,43749.04,3738.9454962459454,43181.00833333333,3939.8941734334994
1970-01-01 00:28:58.000800,6.9,78.0,22.9,,39159.34,0,1,3,1,43738.81,47493.09,40971.12333333333,2434.7894687698163,42854.61666666666,4216.42443327347
1970-01-01 00:28:58.004400,7.1,90.0,23.4,,41562.17,0,1,3,1,39159.34,40015.22,41486.77333333333,2290.6658122109793,43339.84333333333,3780.924050935845
1970-01-01 00:28:58.008000,7.3,62.0,23.6,,44324.69,0,1,3,1,41562.17,43738.81,41682.066666666666,2584.7614132898443,42715.55333333334,3089.6594671946627
1970-01-01 00:28:58.011600,7.2,99.0,23.0,,42825.34,0,1,3,1,44324.69,39159.34,42904.066666666666,1382.9416486719786,41937.595,2063.291526495844
1970-01-01 00:28:58.015200,7.2,77.0,25.2,,45494.46,0,1,3,1,42825.34,41562.17,44214.829999999994,1337.94704988563,42850.801666666666,2246.6839612138406
1970-01-01 00:28:58.018800,7.6,84.0,24.7,,44744.11,0,1,3,1,45494.46,44324.69,44354.636666666665,1376.523701804997,43018.35166666666,2360.7441088723244
1970-01-01 00:28:58.022400,8.0,100.0,24.5,,46843.22,0,1,3,1,44744.11,42825.34,45693.93,1063.676129607601,44298.99833333333,1884.8275864212058
1970-01-01 00:28:58.026000,8.1,100.0,24.8,,45215.07,0,1,3,1,46843.22,45494.46,45600.80000000001,1101.433803138912,44907.815,1333.2581687982442
1970-01-01 00:28:58.029600,8.1,100.0,23.1,,39632.3,0,1,3,1,45215.07,44744.11,43896.863333333335,3781.8769709802987,44125.75,2557.7003924458872
1970-01-01 00:28:58.033200,8.1,100.0,23.6,,41841.47,0,1,3,1,39632.3,46843.22,42229.613333333335,2811.551467363143,43961.77166666667,2686.063739938916
1970-01-01 00:28:58.036800,8.4,100.0,23.0,,42660.04,0,1,3,1,41841.47,45215.07,41377.93666666667,1566.1895607595584,43489.36833333333,2610.788173095435
1970-01-01 00:28:58.040400,8.3,100.0,23.6,,44056.56,0,1,3,1,42660.04,39632.3,42852.69,1120.0408224248943,43374.776666666665,2559.2818000417788
1970-01-01 00:28:58.044000,8.4,35.0,21.5,,39585.99,0,1,3,1,44056.56,41841.47,42100.863333333335,2287.139685203312,42165.238333333335,2293.3174237457856
1970-01-01 00:28:58.047600,8.7,28.0,21.0,,45505.66,0,1,3,1,39585.99,42660.04,43049.40333333333,3085.6760427224854,42213.670000000006,2372.3150713341834
1970-01-01 00:28:58.051200,8.5,67.0,20.6,,37480.47,0,1,3,1,45505.66,44056.56,40857.37333333333,4160.917004607574,41855.03166666667,2936.234882521535
1970-01-01 00:28:58.054800,8.3,100.0,22.0,,50688.62,0,1,3,1,37480.47,39585.99,44558.25,6654.847547968137,43329.556666666664,4649.604961648371
1970-01-01 00:28:58.058400,8.7,100.0,20.1,,45495.8,0,1,3,1,50688.62,45505.66,44554.96333333334,6654.1480920273225,43802.18333333334,4711.650099761738
1970-01-01 00:28:58.062000,8.7,99.0,18.5,,40968.65,0,1,3,1,45495.8,37480.47,45717.69,4863.782538240894,43287.53166666667,4845.064270935441
1970-01-01 00:28:58.065600,9.3,99.0,14.2,,39835.2,0,1,3,1,40968.65,50688.62,42099.88333333334,2995.0567157955415,43329.06666666667,4807.911630567386
1970-01-01 00:28:58.069200,9.1,66.0,21.5,,37100.5,0,1,3,1,39835.2,45495.8,39301.450000000004,1988.5454237959666,41928.206666666665,5250.963777851282
1970-01-01 00:28:58.072800,9.6,100.0,19.1,,44703.35,0,1,3,1,37100.5,40968.65,40546.35,3850.9911415763227,43132.020000000004,4839.156182579628
1970-01-01 00:28:58.076400,9.1,87.0,19.6,,47521.39,0,1,3,1,44703.35,39835.2,43108.41333333333,5390.417824810195,42604.14833333333,3939.0262059315746
1970-01-01 00:28:58.080000,9.2,100.0,19.3,,38707.66,0,1,3,1,47521.39,37100.5,43644.13333333333,4501.3235929481025,41472.791666666664,3917.1622836508254
1970-01-01 00:28:58.083600,8.9,95.0,16.9,,40977.48,0,1,3,1,38707.66,44703.35,42402.176666666666,4576.32817575748,41474.26333333333,3916.9366503565698
1970-01-01 00:28:58.087200,8.3,99.0,18.0,,41034.89,0,1,3,1,40977.48,47521.39,40240.01,1327.3644446418734,41674.21166666667,3846.5207113411457
1970-01-01 00:28:58.090800,8.1,60.0,16.9,,38112.11,0,1,3,1,41034.89,38707.66,40041.49333333333,1671.1415296834823,41842.81333333333,3621.540519053495
1970-01-01 00:28:58.094400,8.0,71.0,16.8,,49850.33,0,1,3,1,38112.11,40977.48,42999.11,6110.652366842532,42700.64333333333,4839.4255433455755
1970-01-01 00:28:58.098000,7.9,100.0,19.5,,40073.85,0,1,3,1,49850.33,41034.89,42678.763333333336,6287.736659381635,41459.386666666665,4278.231739037351
1970-01-01 00:28:58.101600,7.7,100.0,17.0,,46540.25,0,1,3,1,40073.85,38112.11,45488.14333333333,4972.4326668272215,42764.818333333336,4461.717059843169
1970-01-01 00:28:58.105200,7.3,59.0,17.6,,42289.87,0,1,3,1,46540.25,49850.33,42967.99,3286.1021424779606,42983.549999999996,4388.132449231535
1970-01-01 00:28:58.108800,6.5,25.0,16.0,,38817.14,0,1,3,1,42289.87,40073.85,42549.08666666666,3868.0747120798715,42613.924999999996,4669.485894801378
1970-01-01 00:28:58.112400,6.2,28.0,16.3,,42305.33,0,1,3,1,38817.14,46540.25,41137.44666666667,2009.4593858628862,43312.795000000006,4145.331579672307
1970-01-01 00:28:58.116000,6.5,6.0,15.9,,42544.75,0,1,3,1,42305.33,42289.87,41222.40666666667,2086.459030854046,42095.198333333334,2640.9903035369307
1970-01-01 00:28:58.119600,6.2,4.0,15.1,,48405.86,0,1,3,1,42544.75,38817.14,44418.64666666667,3455.102474345865,43483.86666666667,3436.345502516451
1970-01-01 00:28:58.123200,5.9,6.0,14.9,,44682.19,0,1,3,1,48405.86,42305.33,45210.93333333333,2966.113575443557,43174.19,3179.982829104366
1970-01-01 00:28:58.126800,5.5,9.0,14.0,,42948.45,0,1,3,1,44682.19,42544.75,45345.5,2788.5150338660847,43283.95333333334,3154.618922029282
1970-01-01 00:28:58.130400,5.1,13.0,12.1,,41399.18,0,1,3,1,42948.45,48405.86,43009.94,1642.3685427145226,43714.293333333335,2539.5628279577704
1970-01-01 00:28:58.134000,4.6,16.0,11.3,,40826.96,0,1,3,1,41399.18,44682.19,41724.863333333335,1097.6029246645262,43467.89833333333,2765.290216692463
1970-01-01 00:28:58.137600,4.2,28.0,10.2,,43251.37,0,1,3,1,40826.96,42948.45,41825.83666666667,1267.2678862150985,43585.668333333335,2732.9695552301646
1970-01-01 00:28:58.141200,4.0,40.0,7.2,,41872.73,0,1,3,1,43251.37,41399.18,41983.68666666667,1216.0076062393744,42496.81333333333,1409.3893509835193
1970-01-01 00:28:58.144800,4.5,98.0,6.8,,47436.31,0,1,3,1,41872.73,40826.96,44186.80333333334,2897.349175527687,42955.833333333336,2378.674071651139
1970-01-01 00:28:58.148400,5.7,97.0,8.3,,37699.89,0,1,3,1,47436.31,43251.37,42336.310000000005,4884.736268868414,42081.073333333334,3203.8760013374485
1970-01-01 00:28:58.152000,6.6,100.0,8.0,,41638.6,0,1,3,1,37699.89,41872.73,42258.26666666666,4897.699325952124,42120.97666666666,3195.1637715876177
1970-01-01 00:28:58.155600,7.1,100.0,5.4,,40715.21,0,1,3,1,41638.6,47436.31,40017.9,2059.8640836471773,42102.35166666666,3204.5273311388723
1970-01-01 00:28:58.159200,7.7,100.0,1.4,,42831.87,0,1,3,1,40715.21,37699.89,41728.56,1061.1936628621715,42032.435000000005,3178.9180834600643
1970-01-01 00:28:58.162800,7.8,100.0,1.5,,46909.29,0,1,3,1,42831.87,41638.6,43485.456666666665,3148.338992187996,42871.861666666664,3743.2068374183477
1970-01-01 00:28:58.166400,7.6,100.0,3.6,,36479.63,0,1,3,1,46909.29,40715.21,42073.59666666667,5256.014247025212,41045.74833333333,3743.6956284955654
1970-01-01 00:28:58.170000,7.2,100.0,4.5,,44398.06,0,1,3,1,36479.63,42831.87,42595.66,5443.430558838647,42162.10999999999,3539.546018714735
1970-01-01 00:28:58.173600,6.7,100.0,6.9,,41720.0,0,1,3,1,44398.06,46909.29,40865.89666666667,4027.716821504779,42175.676666666666,3537.293437031481
1970-01-01 00:28:58.177200,6.5,100.0,7.3,,39789.97,0,1,3,1,41720.0,36479.63,41969.34333333333,2314.141835634117,42021.469999999994,3632.5797867905717
1970-01-01 00:28:58.180800,6.4,100.0,7.8,,46763.87,0,1,3,1,39789.97,44398.06,42757.94666666666,3600.9471343844652,42676.80333333334,4128.801726174995
1970-01-01 00:28:58.184400,6.2,100.0,9.5,,43850.92,0,1,3,1,46763.87,41720.0,43468.253333333334,3502.6626494470406,42167.075000000004,3664.4423093001924
1970-01-01 00:28:58.188000,6.0,100.0,9.8,,39664.81,0,1,3,1,43850.92,39789.97,43426.53333333333,3568.5068660479546,42697.93833333333,2805.854287773263
1970-01-01 00:28:58.191600,5.8,100.0,11.6,,43004.99,0,1,3,1,39664.81,46763.87,42173.573333333334,2213.4406448405052,42465.76,2692.3787918788676
1970-01-01 00:28:58.195200,5.7,100.0,13.0,,40822.37,0,1,3,1,43004.99,43850.92,41164.056666666664,1696.1022792663175,42316.155,2766.036896830774
1970-01-01 00:28:58.198800,5.5,100.0,13.2,,40641.44,0,1,3,1,40822.37,39664.81,41489.6,1315.4805415888566,42458.06666666667,2628.955181182399
1970-01-01 00:28:58.202400,5.8,100.0,12.5,,49538.5,0,1,3,1,40641.44,43004.99,43667.43666666667,5085.294722455252,42920.505000000005,3601.8474507658943
1970-01-01 00:28:58.206000,5.3,99.0,11.9,,42323.9,0,1,3,1,49538.5,40822.37,44167.94666666666,4726.499787636832,42666.00166666667,3576.818672135285
1970-01-01 00:28:58.209600,5.0,97.0,11.1,,40212.2,0,1,3,1,42323.9,40641.44,44024.86666666667,4890.2897279538665,42757.23333333333,3490.9085053586778
1970-01-01 00:28:58.213200,4.3,20.0,12.1,,47599.4,0,1,3,1,40212.2,49538.5,43378.5,3804.8412358465184,43522.96833333333,4019.932961741403
1970-01-01 00:28:58.216800,3.5,0.0,11.1,,42174.9,0,1,3,1,47599.4,42323.9,43328.833333333336,3826.4020389043562,43748.39000000001,3873.460271927179
1970-01-01 00:28:58.220400,2.8,1.0,10.9,,38025.95,0,1,3,1,42174.9,40212.2,42600.083333333336,4800.866783803916,43312.475,4403.896509200516
1970-01-01 00:28:58.224000,2.3,0.0,9.6,,44044.37,0,1,3,1,38025.95,47599.4,41415.073333333334,3080.31609524612,42396.78666666666,3277.587361652747
1970-01-01 00:28:58.227600,2.0,0.0,8.5,,40385.4,0,1,3,1,44044.37,42174.9,40818.573333333334,3032.5029557500166,42073.70333333333,3380.14678324271
1970-01-01 00:28:58.231200,2.3,0.0,8.1,,35559.56,0,1,3,1,40385.4,38025.95,39996.44333333333,4255.756765891701,41298.263333333336,4300.883326176914
1970-01-01 00:28:58.234800,3.2,0.0,6.8,,35665.02,0,1,3,1,35559.56,44044.37,37203.32666666667,2756.2607781076067,39309.2,3486.5127684666977
1970-01-01 00:28:58.238400,4.5,0.0,6.9,,46346.66,0,1,3,1,35665.02,40385.4,39190.41333333333,6197.715725856859,40004.49333333333,4454.028878863215
1970-01-01 00:28:58.242000,5.7,0.0,7.4,,43086.54,0,1,3,1,46346.66,35559.56,41699.40666666667,5474.254509586868,40847.925,4483.480396842419
1970-01-01 00:28:58.245600,7.1,0.0,7.9,,39344.56,0,1,3,1,43086.54,35665.02,42925.920000000006,3503.812236806965,40064.62333333333,4215.909368654342
1970-01-01 00:28:58.249200,7.6,3.0,9.5,,41396.42,0,1,3,1,39344.56,46346.66,41275.84,1873.9018737380661,40233.12666666666,4251.349985003274
1970-01-01 00:28:58.252800,7.4,32.0,12.6,,39781.67,0,1,3,1,41396.42,43086.54,40174.21666666667,1080.7876891568053,40936.81166666667,3626.580641146266
1970-01-01 00:28:58.256400,6.8,18.0,9.9,,38705.67,0,1,3,1,39781.67,39344.56,39961.25333333333,1354.3343460287092,41443.58666666666,2877.6975549884505
1970-01-01 00:28:58.260000,5.7,78.0,8.2,,46037.96,0,1,3,1,38705.67,41396.42,41508.433333333334,3959.4068833642564,41392.136666666665,2773.372376329318
1970-01-01 00:28:58.263600,5.0,88.0,7.6,,40881.92,0,1,3,1,46037.96,39781.67,41875.183333333334,3765.706865653788,41024.7,2647.158168897376
1970-01-01 00:28:58.267200,4.5,59.0,8.1,,39824.67,0,1,3,1,40881.92,38705.67,42248.183333333334,3324.342006778468,41104.71833333333,2592.9140300088475
1970-01-01 00:28:58.270800,4.0,4.0,8.1,,40519.62,0,1,3,1,39824.67,46037.96,40408.736666666664,537.2762100007725,40958.585,2597.889001699294
1970-01-01 00:28:58.274400,3.3,0.0,8.5,,45958.09,0,1,3,1,40519.62,40881.92,42100.793333333335,3358.5401674882382,41987.988333333335,3193.6508988141
1970-01-01 00:28:58.278000,2.8,100.0,8.2,,39087.39,0,1,3,1,45958.09,39824.67,41855.03333333333,3624.793263157508,42051.60833333333,3118.0956477016643
1970-01-01 00:28:58.281600,2.5,74.0,8.9,,45435.97,0,1,3,1,39087.39,40519.62,43493.81666666667,3824.996640538552,41951.276666666665,2970.3571489479395
1970-01-01 00:28:58.285200,2.2,99.0,8.1,,43897.35,0,1,3,1,45435.97,45958.09,42806.903333333335,3311.7853876318095,42453.848333333335,3008.0996000424907
1970-01-01 00:28:58.288800,2.5,100.0,8.8,,38971.87,0,1,3,1,43897.35,39087.39,42768.39666666667,3376.6920090721296,42311.715,3172.812604537056
1970-01-01 00:28:58.292400,2.8,100.0,8.1,,41947.74,0,1,3,1,38971.87,45435.97,41605.653333333335,2480.495066157597,42549.73499999999,3063.156910990532
1970-01-01 00:28:58.296000,3.3,100.0,8.9,,37225.78,0,1,3,1,41947.74,43897.35,39381.79666666667,2387.520987223647,41094.35,3191.657605489667
1970-01-01 00:28:58.299600,3.8,100.0,9.1,,39700.29,0,1,3,1,37225.78,38971.87,39624.60333333333,2361.889691334727,41196.5,3123.6612639785326
1970-01-01 00:28:58.303200,4.1,100.0,10.3,,39285.9,0,1,3,1,39700.29,41947.74,38737.323333333334,1325.33097920245,40171.488333333335,2373.1705138353022
1970-01-01 00:28:58.306800,4.7,100.0,13.4,,40719.85,0,1,3,1,39285.9,37225.78,39902.013333333336,737.9514740368147,39641.905,1605.9636207184153
1970-01-01 00:28:58.310400,4.8,100.0,17.7,,42106.13,0,1,3,1,40719.85,39700.29,40703.96,1410.182145078908,40164.28166666667,1837.4868387820695
1970-01-01 00:28:58.314000,4.9,100.0,12.2,,39419.97,0,1,3,1,42106.13,39285.9,40748.65,1343.3115671352384,39742.98666666667,1624.2000358168937
1970-01-01 00:28:58.317600,5.5,100.0,9.9,,44870.02,0,1,3,1,39419.97,40719.85,42132.04,2725.117382187158,41017.026666666665,2163.3863571047023
1970-01-01 00:28:58.321200,5.8,100.0,8.9,,43298.68,0,1,3,1,44870.02,42106.13,42529.556666666664,2805.2494144071593,41616.75833333333,2223.298482106341
1970-01-01 00:28:58.324800,6.5,100.0,8.4,,37315.56,0,1,3,1,43298.68,39419.97,41828.08666666666,3986.1573020808023,41288.368333333325,2725.276033090333
1970-01-01 00:28:58.328400,6.7,100.0,7.3,,43852.32,0,1,3,1,37315.56,44870.02,41488.85333333333,3624.763750499098,41810.44666666666,2889.6673725372334
1970-01-01 00:28:58.332000,7.3,100.0,2.9,,42455.9,0,1,3,1,43852.32,43298.68,41207.926666666666,3442.438947161219,41868.74166666667,2900.3337445639254
1970-01-01 00:28:58.335600,7.9,53.0,1.4,,42900.72,0,1,3,1,42455.9,37315.56,43069.64666666667,713.3718302059641,42448.86666666667,2649.8643610769636
1970-01-01 00:28:58.339200,8.1,54.0,3.4,,45438.49,0,1,3,1,42900.72,43852.32,43598.369999999995,1609.0361770009326,42543.61166666667,2761.5542791000435
1970-01-01 00:28:58.342800,7.4,99.0,1.5,,45705.18,0,1,3,1,45438.49,42455.9,44681.46333333334,1547.9231258142374,42944.695,3052.5756101608417
1970-01-01 00:28:58.346400,6.7,100.0,4.2,,42889.28,0,1,3,1,45705.18,42900.72,44677.65,1554.503564388704,43873.64833333334,1394.9389577809122
1970-01-01 00:28:58.350000,6.7,100.0,7.8,,37672.93,0,1,3,1,42889.28,45438.49,42089.130000000005,4075.4680752643085,42843.75,2891.836197615438
1970-01-01 00:28:58.353600,6.3,41.0,6.2,,43872.31,0,1,3,1,37672.93,45705.18,41478.17333333333,3331.890546616473,43079.81833333333,2911.5879334918636
1970-01-01 00:28:58.357200,5.8,65.0,6.7,,45290.61,0,1,3,1,43872.31,42889.28,42278.61666666667,4051.1919204268493,43478.13333333334,3042.7065588822657
1970-01-01 00:28:58.360800,5.7,45.0,7.2,,40619.49,0,1,3,1,45290.61,37672.93,43260.80333333334,2394.8477647089076,42674.96666666667,3057.7344324623245
1970-01-01 00:28:58.364400,5.4,100.0,6.7,,42152.64,0,1,3,1,40619.49,43872.31,42687.58,2381.0630223281028,42082.87666666667,2673.421335664487
1970-01-01 00:28:58.368000,5.2,88.0,5.3,,47986.2,0,1,3,1,42152.64,45290.61,43586.11,3886.9308247893646,42932.363333333335,3622.294373756156
1970-01-01 00:28:58.371600,3.6,80.0,4.0,,46522.11,0,1,3,1,47986.2,40619.49,45553.65,3034.969793440561,44407.22666666666,2748.7594904510097
1970-01-01 00:28:58.375200,5.5,98.0,6.2,,38760.32,0,1,3,1,46522.11,42152.64,44422.87666666667,4958.255830877488,43555.22833333333,3606.2281065810403
1970-01-01 00:28:58.378800,5.4,93.0,5.9,,38522.45,0,1,3,1,38760.32,47986.2,41268.293333333335,4551.492909961785,42427.20166666667,3992.669509054793
1970-01-01 00:28:58.382400,5.1,100.0,4.5,,39391.2,0,1,3,1,38522.45,46522.11,38891.323333333334,448.9465955252198,42222.486666666664,4132.918685518259
1970-01-01 00:28:58.386000,5.1,100.0,4.3,,34843.23,0,1,3,1,39391.2,38760.32,37585.62666666666,2414.3811316017186,41004.25166666666,5117.598179026638
1970-01-01 00:28:58.389600,4.9,100.0,5.6,,38559.39,0,1,3,1,34843.23,38522.45,37597.939999999995,2421.6311356399965,39433.11666666667,3830.613802521445
1970-01-01 00:28:58.393200,4.8,100.0,6.5,,39505.02,0,1,3,1,38559.39,39391.2,37635.88,2464.289865478703,38263.60166666667,1727.006781590206
1970-01-01 00:28:58.396800,4.9,100.0,7.2,,42971.87,0,1,3,1,39505.02,34843.23,40345.426666666666,2323.189071434558,38965.526666666665,2602.9841136872315
1970-01-01 00:28:58.400400,4.9,100.0,7.3,,43986.13,0,1,3,1,42971.87,38559.39,42154.34,2349.755983862725,39876.14,3283.670888551536
1970-01-01 00:28:58.404000,5.1,100.0,7.2,,40220.67,0,1,3,1,43986.13,39505.02,42392.89000000001,1948.354596370629,40014.385,3276.6243775798803
1970-01-01 00:28:58.407600,5.7,100.0,8.4,,42886.55,0,1,3,1,40220.67,42971.87,42364.450000000004,1936.2627818554413,41354.93833333333,2209.4037600620927
1970-01-01 00:28:58.411200,6.5,100.0,8.9,,46246.29,0,1,3,1,42886.55,43986.13,43117.83666666666,3019.460918397771,42636.088333333326,2476.6704901087764
1970-01-01 00:28:58.414800,7.0,100.0,10.3,,38028.81,0,1,3,1,46246.29,40220.67,42387.21666666667,4131.43373672287,42390.05333333334,2888.9343706055024
1970-01-01 00:28:58.418400,6.2,100.0,10.6,,42301.66,0,1,3,1,38028.81,42886.55,42192.253333333334,4109.832326461993,42278.35166666666,2874.861671874994
1970-01-01 00:28:58.422000,6.3,100.0,10.6,,40839.63,0,1,3,1,42301.66,46246.29,40390.03333333333,2171.6156779303606,41753.935,2786.664110320721
1970-01-01 00:28:58.425600,6.3,100.0,9.8,,44712.5,0,1,3,1,40839.63,38028.81,42617.93,1955.7097289471212,42502.573333333334,2893.6804762422776
1970-01-01 00:28:58.429200,6.1,100.0,5.4,,44973.68,0,1,3,1,44712.5,42301.66,43508.60333333333,2315.0848232043877,42850.42833333334,3069.196799303605
1970-01-01 00:28:58.432800,5.7,100.0,6.9,,37731.51,0,1,3,1,44973.68,40839.63,42472.56333333333,4107.948853166481,41431.29833333333,3152.386831183074
1970-01-01 00:28:58.436400,5.4,100.0,9.6,,46446.18,0,1,3,1,37731.51,44712.5,43050.456666666665,4664.810745853631,42834.19333333333,3207.8384826274396
1970-01-01 00:28:58.440000,5.1,72.0,9.8,,46682.93,0,1,3,1,46446.18,44973.68,43620.206666666665,5101.134576212551,43564.405000000006,3543.474745572256
1970-01-01 00:28:58.443600,4.6,8.0,6.5,,43832.73,0,1,3,1,46682.93,37731.51,45653.94666666666,1581.6558572679985,44063.255000000005,3284.3738499915066
1970-01-01 00:28:58.447200,3.7,0.0,6.5,,43199.23,0,1,3,1,43832.73,46446.18,44571.630000000005,1855.6727432382531,43811.043333333335,3282.6487388791484
1970-01-01 00:28:58.450800,2.8,0.0,7.9,,43137.48,0,1,3,1,43199.23,46682.93,43389.81333333334,384.8176786886556,43505.01,3237.8677815189426
1970-01-01 00:28:58.454400,2.4,0.0,8.8,,41538.54,0,1,3,1,43137.48,43832.73,42625.083333333336,941.4805239789697,44139.51500000001,2026.6751734671193
1970-01-01 00:28:58.458000,2.3,2.0,6.8,,43723.53,0,1,3,1,41538.54,43199.23,42799.85,1130.9468766030907,43685.740000000005,1682.4940349369078
1970-01-01 00:28:58.461600,1.8,3.0,4.0,,43936.07,0,1,3,1,43723.53,43137.48,43066.04666666667,1327.1212361466764,43227.93,891.729569341837
1970-01-01 00:28:58.465200,2.1,4.0,6.5,,41960.15,0,1,3,1,43936.07,41538.54,43206.583333333336,1084.6614004985202,42915.833333333336,962.5970326701865
1970-01-01 00:28:58.468800,1.8,19.0,7.2,,39135.77,0,1,3,1,41960.15,43723.53,41677.33,2412.6148442714325,42238.590000000004,1793.8550205964864
1970-01-01 00:28:58.472400,1.6,98.0,8.3,,44713.58,0,1,3,1,39135.77,43936.07,41936.5,2788.9802062579697,42501.27333333334,2049.055208671967
1970-01-01 00:28:58.476000,1.5,92.0,8.9,,38449.08,0,1,3,1,44713.58,41960.15,40766.14333333333,3435.7790917101556,41986.363333333335,2641.8083856302014
1970-01-01 00:28:58.479600,1.4,2.0,8.7,,45809.65,0,1,3,1,38449.08,39135.77,42990.77,3971.215607757683,42334.049999999996,3025.564890416194
1970-01-01 00:28:58.483200,-0.3,0.0,6.1,,37517.66,0,1,3,1,45809.65,44713.58,40592.130000000005,4542.4411957558,41264.314999999995,3450.6625816196306
1970-01-01 00:28:58.486800,-0.2,0.0,6.2,,41588.18,0,1,3,1,37517.66,38449.08,41638.496666666666,4146.223988791755,41202.32,3438.982499862407
1970-01-01 00:28:58.490400,2.1,0.0,6.4,,42667.82,0,1,3,1,41588.18,45809.65,40591.22,2715.9683241156167,41790.995,3314.538730669699
1970-01-01 00:28:58.494000,3.9,8.0,7.1,,35098.91,0,1,3,1,42667.82,37517.66,39784.97,4093.992473747329,40188.55,3892.720223247564
1970-01-01 00:28:58.497600,5.1,61.0,9.6,,45422.47,0,1,3,1,35098.91,41588.18,41063.06666666667,5345.5961046484335,41350.78166666667,4290.217283212641
1970-01-01 00:28:58.501200,6.0,12.0,6.0,,45334.74,0,1,3,1,45422.47,42667.82,41952.04,5935.146774587699,41271.630000000005,4194.821782998632
1970-01-01 00:28:58.504800,7.1,2.0,5.5,,45737.17,0,1,3,1,45334.74,35098.91,45498.12666666667,211.6138573687844,42641.54833333333,4063.775295123438
1970-01-01 00:28:58.508400,7.5,0.0,6.2,,47490.48,0,1,3,1,45737.17,45422.47,46187.463333333326,1146.2446516473694,43625.265,4453.486517930449
1970-01-01 00:28:58.512000,7.6,0.0,7.4,,42626.35,0,1,3,1,47490.48,45334.74,45284.666666666664,2463.4345159209306,43618.35333333333,4455.301436475981
